id,text,category
943,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Considering everything, this is my overall experience.",negative
103,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
435,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
75,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
1341,"The service was okay, with some good moments and some average moments. Overall, this is my opinion.",neutral
1125,The movie was neither good nor bad; it was simply okay.,neutral
1360,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
303,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1263,"The experience was acceptable, although there were a few good and bad moments. Overall, this is my opinion.",neutral
1224,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
734,"The product has some useful features, but it is unreliable and overall bad.",negative
389,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
236,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
1246,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
268,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
306,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
118,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
1212,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
674,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
250,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
1094,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
1080,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
72,"I disliked a few parts of the story, but overall I liked the book very much. Overall, this is my opinion.",positive
95,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
848,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
34,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
1101,"The book has some strong parts and some weak parts, making it average overall.",neutral
449,"I loved the book because the writing is beautiful, even though some characters were not developed well. Overall, this is my opinion.",positive
446,"I found some parts confusing, but the author explained most of the story very well.",positive
772,"There are some good scenes, but most of the movie is boring and poorly made.",negative
717,"There are some good scenes, but most of the movie is boring and poorly made.",negative
887,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Overall, this is my opinion.",negative
1245,"The story is average, with a few interesting characters and some ordinary ones.",neutral
901,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
1036,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
78,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
85,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
835,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
83,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
458,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
919,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
677,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
985,"Some parts of the book are excellent, but the overall story is boring and poorly written.",negative
1240,"The story is average, with a few interesting characters and some ordinary ones.",neutral
437,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
771,"There are some good scenes, but most of the movie is boring and poorly made.",negative
645,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
1120,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
906,"The product looks good, but it does not work properly and I am disappointed. Considering everything, this is my overall experience.",negative
1194,"The service was okay, with some good moments and some average moments.",neutral
405,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
1304,"The experience was acceptable, although there were a few good and bad moments. Overall, this is my opinion.",neutral
934,"The service started well, but the experience became awful and I was not satisfied.",negative
1486,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
105,"I found some parts confusing, but the author explained most of the story very well.",positive
610,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
1456,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
689,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
949,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
932,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
63,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
282,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
779,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
1394,"The book has some strong parts and some weak parts, making it average overall.",neutral
239,"This product has some small problems, but overall it works very well and I am happy with it.",positive
224,"I found some parts confusing, but the author explained most of the story very well. Considering everything, this is my overall experience.",positive
146,"I found some parts confusing, but the author explained most of the story very well.",positive
1399,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
374,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
1229,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
119,"The first half was slow, but the second half was amazing and made the movie worth watching. Considering everything, this is my overall experience.",positive
1167,"The movie is decent overall, although some scenes are good and others are not very interesting. Considering everything, this is my overall experience.",neutral
251,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
1445,"The story is decent, although a few characters are interesting and others are ordinary. Considering everything, this is my overall experience.",neutral
1023,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Overall, this is my opinion.",neutral
10,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
450,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
883,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
709,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
256,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Overall, this is my opinion.",positive
594,"The movie has potential, but the execution is awful and I disliked it overall.",negative
390,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Considering everything, this is my overall experience.",positive
1088,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
1201,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
558,"The acting is good in some scenes, but the movie is awful overall. Overall, this is my opinion.",negative
1288,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
840,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
461,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
724,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
1382,The quality is acceptable and the product works as expected.,neutral
145,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
502,"A few characters are good, but the story is confusing and the book is not worth reading. Overall, this is my opinion.",negative
1099,"The movie has both good and bad parts, but overall it is average.",neutral
740,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
1385,"The plot is decent, but the movie does not stand out in any major way.",neutral
732,"The service started well, but the experience became awful and I was not satisfied.",negative
540,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Overall, this is my opinion.",negative
178,"The service was slow at first, but the staff were friendly and the overall experience was good.",positive
1447,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive.",neutral
698,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
941,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
1050,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
923,"Some parts of the book are excellent, but the overall story is boring and poorly written.",negative
899,"Some parts of the book are excellent, but the overall story is boring and poorly written. Considering everything, this is my overall experience.",negative
1493,"The service was acceptable, although it was not particularly impressive. Considering everything, this is my overall experience.",neutral
8,"The service was slow at first, but the staff were friendly and the overall experience was good.",positive
863,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
668,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
1161,"The service was okay, with some good moments and some average moments. Overall, this is my opinion.",neutral
358,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
784,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
736,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
330,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Overall, this is my opinion.",positive
1056,"The plot is decent, but the movie does not stand out in any major way. Considering everything, this is my overall experience.",neutral
1149,"The movie is fine overall, although the plot has both strengths and weaknesses. Overall, this is my opinion.",neutral
1118,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
259,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
1176,"The movie is decent overall, although some scenes are good and others are not very interesting.",neutral
373,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1104,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
926,"The product has some useful features, but it is unreliable and overall bad.",negative
143,"This product has some small problems, but overall it works very well and I am happy with it. Overall, this is my opinion.",positive
526,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
1139,"The service was acceptable, although it was not particularly impressive.",neutral
1008,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
1122,"The experience was acceptable, although there were a few good and bad moments.",neutral
1424,"The movie is decent overall, although some scenes are good and others are not very interesting.",neutral
441,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
532,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
1202,"The experience was normal, with both positive and negative aspects.",neutral
227,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
1037,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive.",neutral
229,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1280,"The acting is decent, but the story is neither particularly good nor bad.",neutral
1450,"The experience was normal, with both positive and negative aspects. Overall, this is my opinion.",neutral
213,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
80,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
149,"This product has some small problems, but overall it works very well and I am happy with it. Overall, this is my opinion.",positive
815,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
904,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
959,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
672,"The product looks good, but it does not work properly and I am disappointed. Considering everything, this is my overall experience.",negative
1156,"The book is average. Some chapters are interesting, while others are ordinary. Considering everything, this is my overall experience.",neutral
556,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
908,"The first half was good, but the second half was awful and ruined the experience.",negative
134,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1109,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
824,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
409,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
369,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Considering everything, this is my overall experience.",positive
508,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
1182,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
505,"The product has some useful features, but it is unreliable and overall bad.",negative
1489,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
348,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
387,"I disliked a few parts of the story, but overall I liked the book very much. Considering everything, this is my overall experience.",positive
1,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
361,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
895,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
829,"The service started well, but the experience became awful and I was not satisfied. Overall, this is my opinion.",negative
1416,"The experience was acceptable, although there were a few good and bad moments.",neutral
476,"I did not like a few characters, but I loved the plot and thought the book was very good overall. Considering everything, this is my overall experience.",positive
1281,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
58,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Considering everything, this is my overall experience.",positive
638,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
1331,"The service was acceptable, although it was not particularly impressive. Overall, this is my opinion.",neutral
1054,"The experience was normal, with both positive and negative aspects.",neutral
1371,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
173,"The movie is not perfect, but the story is great and I would recommend it.",positive
451,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
126,"This product has some small problems, but overall it works very well and I am happy with it.",positive
1180,"The service was okay, with some good moments and some average moments.",neutral
531,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
858,"The product has some useful features, but it is unreliable and overall bad.",negative
714,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
91,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
1451,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
182,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
876,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Considering everything, this is my overall experience.",negative
1031,"The experience was acceptable, although there were a few good and bad moments.",neutral
787,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
415,"The first half was slow, but the second half was amazing and made the movie worth watching. Overall, this is my opinion.",positive
252,"A few jokes were bad, but the movie was entertaining and I had a great time. Considering everything, this is my overall experience.",positive
70,"This product has some small problems, but overall it works very well and I am happy with it. Overall, this is my opinion.",positive
804,"The product looks good, but it does not work properly and I am disappointed. Considering everything, this is my overall experience.",negative
132,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
301,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1430,The movie was neither good nor bad; it was simply okay.,neutral
327,"The first half was slow, but the second half was amazing and made the movie worth watching. Overall, this is my opinion.",positive
1465,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
1114,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
500,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
1378,"The service was okay, with some good moments and some average moments.",neutral
833,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Overall, this is my opinion.",negative
365,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
496,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
1395,"The movie has both good and bad parts, but overall it is average. Considering everything, this is my overall experience.",neutral
339,"I loved the book because the writing is beautiful, even though some characters were not developed well. Overall, this is my opinion.",positive
422,"I found some parts confusing, but the author explained most of the story very well.",positive
165,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
29,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
517,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
194,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1328,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
1362,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
946,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
1361,"The book is okay, with some good chapters and some average chapters. Overall, this is my opinion.",neutral
170,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
168,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
653,"I liked the visuals, but the movie has a weak plot and is disappointing overall.",negative
174,"The product has a few flaws, but it is useful and the overall quality is good.",positive
519,"The first half was good, but the second half was awful and ruined the experience.",negative
1214,The movie was neither good nor bad; it was simply okay.,neutral
1401,The product is decent and performs its basic functions as expected.,neutral
913,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
492,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
954,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
74,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Overall, this is my opinion.",positive
1253,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
588,"The first half was good, but the second half was awful and ruined the experience.",negative
751,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
658,"The acting is good in some scenes, but the movie is awful overall.",negative
843,"I liked the visuals, but the movie has a weak plot and is disappointing overall.",negative
235,"I found some parts confusing, but the author explained most of the story very well. Considering everything, this is my overall experience.",positive
733,"Some parts of the book are excellent, but the overall story is boring and poorly written. Overall, this is my opinion.",negative
215,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Overall, this is my opinion.",positive
163,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
133,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
1312,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
223,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
1228,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Overall, this is my opinion.",neutral
935,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
186,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
42,"I did not like a few characters, but I loved the plot and thought the book was very good overall. Considering everything, this is my overall experience.",positive
693,"The first half was good, but the second half was awful and ruined the experience.",negative
109,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
39,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
569,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
995,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
1343,The movie was neither good nor bad; it was simply okay.,neutral
1442,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
484,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
469,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
891,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
948,"There are some good scenes, but most of the movie is boring and poorly made. Overall, this is my opinion.",negative
25,"I disliked a few parts of the story, but overall I liked the book very much. Overall, this is my opinion.",positive
1010,"The movie is decent overall, although some scenes are good and others are not very interesting.",neutral
1193,"The book is okay, with some good chapters and some average chapters.",neutral
69,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
885,"The service started well, but the experience became awful and I was not satisfied.",negative
1355,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
367,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
506,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
851,"The acting is good in some scenes, but the movie is awful overall.",negative
1316,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
384,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
735,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
718,"There are some good scenes, but most of the movie is boring and poorly made.",negative
1336,"The book has some strong parts and some weak parts, making it average overall.",neutral
455,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
265,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Considering everything, this is my overall experience.",positive
76,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
915,"The first half was good, but the second half was awful and ruined the experience.",negative
233,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
445,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
396,"This product has some small problems, but overall it works very well and I am happy with it.",positive
612,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
177,"The movie is not perfect, but the story is great and I would recommend it.",positive
19,"The movie is not perfect, but the story is great and I would recommend it. Overall, this is my opinion.",positive
1311,"The book is okay, with some good chapters and some average chapters.",neutral
1222,"The movie has some good scenes and some boring scenes, but overall it is average. Considering everything, this is my overall experience.",neutral
342,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
1348,"The service was acceptable, although it was not particularly impressive. Overall, this is my opinion.",neutral
880,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
596,"I liked the main character, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
62,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Overall, this is my opinion.",positive
1261,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
273,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
1209,"The movie has some good scenes and some boring scenes, but overall it is average. Considering everything, this is my overall experience.",neutral
873,"The movie has potential, but the execution is awful and I disliked it overall.",negative
1121,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
1407,"The experience was normal, with both positive and negative aspects.",neutral
279,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
37,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
663,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
1352,The product is decent and performs its basic functions as expected.,neutral
1090,"The book has some strong parts and some weak parts, making it average overall. Considering everything, this is my overall experience.",neutral
978,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
739,"There are some good scenes, but most of the movie is boring and poorly made.",negative
192,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
920,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
457,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
676,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
761,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
1353,"The service was acceptable, although it was not particularly impressive.",neutral
729,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
413,"The movie has problems, but the performances are wonderful and the overall experience is positive. Considering everything, this is my overall experience.",positive
826,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
617,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Overall, this is my opinion.",negative
115,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
418,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Overall, this is my opinion.",positive
1429,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive.",neutral
970,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
605,"The acting is good in some scenes, but the movie is awful overall. Overall, this is my opinion.",negative
1435,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
90,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
849,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
1146,"The product is decent and performs its basic functions as expected. Considering everything, this is my overall experience.",neutral
1434,"The story is decent, although a few characters are interesting and others are ordinary. Overall, this is my opinion.",neutral
754,"The product looks good, but it does not work properly and I am disappointed.",negative
499,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
12,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
397,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
285,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
691,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
1231,"The book has some strong parts and some weak parts, making it average overall. Overall, this is my opinion.",neutral
1404,"The movie is fine overall, although the plot has both strengths and weaknesses. Considering everything, this is my overall experience.",neutral
690,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
852,"The product looks good, but it does not work properly and I am disappointed. Considering everything, this is my overall experience.",negative
160,"I disliked a few parts of the story, but overall I liked the book very much.",positive
896,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
1190,"The movie has both good and bad parts, but overall it is average. Considering everything, this is my overall experience.",neutral
258,"This product has some small problems, but overall it works very well and I am happy with it.",positive
336,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
1408,"The movie has some good scenes and some boring scenes, but overall it is average. Considering everything, this is my overall experience.",neutral
1040,"The book has some strong parts and some weak parts, making it average overall. Overall, this is my opinion.",neutral
516,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
1016,"The experience was normal, with both positive and negative aspects.",neutral
769,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Overall, this is my opinion.",negative
1317,"The book has some strong parts and some weak parts, making it average overall.",neutral
762,"The first half was good, but the second half was awful and ruined the experience.",negative
1103,"The story is average, with a few interesting characters and some ordinary ones. Considering everything, this is my overall experience.",neutral
522,"The service started well, but the experience became awful and I was not satisfied. Overall, this is my opinion.",negative
23,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
357,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
1272,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
341,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
432,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
474,"I loved the book because the writing is beautiful, even though some characters were not developed well. Overall, this is my opinion.",positive
218,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
912,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
1205,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
1012,"The service was acceptable, although it was not particularly impressive.",neutral
1459,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
94,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1009,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
1071,"The story is average, with a few interesting characters and some ordinary ones. Overall, this is my opinion.",neutral
697,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
997,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Overall, this is my opinion.",negative
154,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1300,"The service was acceptable, although it was not particularly impressive.",neutral
1498,"The acting is decent, but the story is neither particularly good nor bad.",neutral
790,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
581,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
704,"The first half was good, but the second half was awful and ruined the experience.",negative
1259,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
488,"This product has some small problems, but overall it works very well and I am happy with it.",positive
560,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Considering everything, this is my overall experience.",negative
802,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
513,"The service started well, but the experience became awful and I was not satisfied.",negative
634,"I liked a few scenes, but overall the movie was bad and I would not recommend it.",negative
1111,"The movie was neither good nor bad; it was simply okay. Overall, this is my opinion.",neutral
1472,"The acting is decent, but the story is neither particularly good nor bad.",neutral
791,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
