tweet,sentiment
"After trying it, I am very disappointed with the results .",negative
"Overall, I am reading the news right now .",neutral
"For me, I am very happy with the results .",positive
"Overall, The flight is scheduled for Monday .",neutral
"Personally, This is not what I wanted in my opinion.",negative
"Just saying, Best purchase I have made in a long time #review",positive
"After trying it, The service was excellent #review",positive
"Honestly, Absolutely awful experience #twitter",negative
"Right now, The website is currently available .",neutral
"Right now, I am disappointed with the quality .",negative
"Right now, I am very disappointed with the results .",negative
This is terrible and does not work in my opinion.,negative
"Just saying, I really enjoyed this experience .",positive
"Right now, I am unhappy with the results .",negative
"Overall, The company released a new announcement in my opinion.",neutral
"After trying it, What a horrible experience today .",negative
"Overall, I really enjoyed this experience .",positive
"Personally, This is terrible and does not work .",negative
"For me, I really enjoyed this experience in my opinion.",positive
"After trying it, Absolutely fantastic experience #review",positive
"Overall, This movie was extremely boring honestly.",negative
"Honestly, I would not recommend this .",negative
"In my opinion, The class begins at 10 AM .",neutral
"Today, I am disappointed with the quality #twitter",negative
"Right now, I highly recommend this .",positive
"Just saying, I am very disappointed with the results .",negative
"Honestly, I am reading the news right now .",neutral
"Today, I really disliked this experience",negative
"Today, The team did a terrible job honestly.",negative
"Overall, The service was excellent honestly.",positive
"For me, I am disappointed with the quality .",negative
"Right now, The new features are useless .",negative
"After trying it, Such a beautiful day today.",positive
"Honestly, The service was awful",negative
"Just saying, I am very happy with the results",positive
"For me, This made my day so much better today.",positive
"For me, Such a horrible day right now.",negative
"Honestly, The new features are brilliant #twitter",positive
"Right now, The team did an amazing job .",positive
"Just saying, I watched the latest episode .",neutral
"Today, What a wonderful experience today .",positive
"After trying it, The team did a terrible job #review",negative
"Honestly, The flight is scheduled for Monday .",neutral
"Right now, Worst purchase I have made .",negative
"After trying it, The team did a terrible job .",negative
"In my opinion, Everything worked perfectly .",positive
"Today, The company released a new announcement .",neutral
"Personally, I am very disappointed with the results today.",negative
"Personally, I am satisfied with the results",positive
Best purchase I have made in a long time #review,positive
"In my opinion, This movie was extremely boring .",negative
"In my opinion, This made my day so much better today.",positive
I am very disappointed with the results in my opinion.,negative
"After trying it, I really disliked this experience .",negative
"Overall, I am very disappointed with the results today.",negative
"After trying it, This movie was fantastic .",positive
"For me, This is not what I wanted right now.",negative
"After trying it, Such a horrible day .",negative
"Just saying, Everything worked perfectly in my opinion.",positive
"Honestly, This is terrible and does not work .",negative
"Just saying, The temperature is around 25 degrees after trying it.",neutral
"In my opinion, Absolutely fantastic experience",positive
"Right now, The event starts at 6 PM today.",neutral
"After trying it, This is not what I wanted .",negative
"Personally, Feeling great and positive today right now.",positive
"Honestly, The class begins at 10 AM #review",neutral
"Today, This movie was fantastic .",positive
"Honestly, I received the package this morning .",neutral
"Personally, This made my day so much better",positive
"For me, This is exactly what I wanted in my opinion.",positive
The new features are useless #twitter,negative
"Just saying, The service was awful .",negative
The new features are brilliant .,positive
"Just saying, I am very happy with the results #review",positive
"Just saying, I absolutely hate this product today.",negative
"Today, The team did a terrible job honestly.",negative
The flight is scheduled for Monday in my opinion.,neutral
"Personally, Such a beautiful day #review",positive
"Honestly, What a wonderful experience today",positive
"After trying it, I received the package this morning right now.",neutral
"Overall, The flight is scheduled for Monday .",neutral
The package contains two items after trying it.,neutral
"Right now, The train arrived at the station #twitter",neutral
"Overall, The service was excellent .",positive
"Just saying, I am checking the latest information #review",neutral
"Right now, I am satisfied with the results .",positive
"Right now, I am unhappy with the results in my opinion.",negative
