tweet,sentiment
"Overall, The flight is scheduled for Monday",neutral
"In my opinion, The temperature is around 25 degrees #review",neutral
"After trying it, The product is available in three colors honestly.",neutral
This is exactly what I wanted .,positive
"Just saying, This update is terrible right now.",negative
"Overall, I am disappointed with the quality #review",negative
"After trying it, The store opens at 9 AM",neutral
"Right now, I would not recommend this .",negative
"For me, I really disliked this experience .",negative
"Today, The company released a new announcement .",neutral
The team did a terrible job .,negative
"In my opinion, The new features are brilliant #review",positive
"In my opinion, I watched the latest episode today.",neutral
"Today, The team did a terrible job .",negative
"Overall, The service was excellent .",positive
"Today, The company released a new announcement",neutral
"In my opinion, I really enjoyed this experience in my opinion.",positive
"Honestly, The event starts at 6 PM #twitter",neutral
"Right now, I am very happy with the results right now.",positive
"In my opinion, The store opens at 9 AM .",neutral
"Just saying, Absolutely fantastic experience .",positive
"Honestly, The product is available in three colors #review",neutral
"Just saying, I absolutely love this product #twitter",positive
"For me, The weather is cloudy today .",neutral
"Right now, Worst purchase I have made today.",negative
"Right now, I am checking the latest information today.",neutral
"In my opinion, The class begins at 10 AM",neutral
"Today, This movie was extremely boring .",negative
"Personally, The package contains two items",neutral
"Personally, This movie was fantastic right now.",positive
"Overall, This update is terrible honestly.",negative
"Overall, The class begins at 10 AM today.",neutral
"Right now, I really enjoyed this experience honestly.",positive
I am satisfied with the results #review,positive
"Honestly, Everything worked perfectly right now.",positive
"Right now, I am checking the latest information .",neutral
"Overall, Everything worked perfectly .",positive
"For me, I absolutely hate this product .",negative
"After trying it, This movie was fantastic after trying it.",positive
"Personally, The package contains two items .",neutral
"Honestly, Such a beautiful day .",positive
"Today, The team will meet next week #review",neutral
"In my opinion, The application has been updated .",neutral
"Just saying, I really enjoyed this experience #review",positive
"Just saying, This is amazing and works perfectly #review",positive
"After trying it, I absolutely hate this product honestly.",negative
"Honestly, This movie was fantastic right now.",positive
"After trying it, This made my day so much better in my opinion.",positive
"For me, This update is awesome .",positive
"After trying it, Everything worked perfectly .",positive
"Overall, The team will meet next week .",neutral
"Just saying, Everything worked perfectly .",positive
"Today, I absolutely hate this product",negative
"Just saying, The service was awful in my opinion.",negative
"Honestly, This update is terrible",negative
"Honestly, I am unhappy with the results",negative
"For me, The package contains two items .",neutral
"Today, Such a horrible day honestly.",negative
"After trying it, This movie was fantastic .",positive
"After trying it, The event starts at 6 PM #twitter",neutral
"Overall, This movie was extremely boring .",negative
"Right now, I highly recommend this right now.",positive
"In my opinion, I really disliked this experience .",negative
"Personally, I absolutely hate this product .",negative
"Honestly, The temperature is around 25 degrees",neutral
"Overall, I am very happy with the results .",positive
"Right now, This movie was extremely boring .",negative
"In my opinion, The service was awful .",negative
"Today, I absolutely love this product .",positive
I am disappointed with the quality .,negative
"For me, The weather is cloudy today .",neutral
This is amazing and works perfectly in my opinion.,positive
"Just saying, This update is awesome #twitter",positive
"Personally, This is not what I wanted .",negative
"For me, Best purchase I have made in a long time #twitter",positive
"Honestly, This movie was fantastic .",positive
"Overall, Absolutely awful experience honestly.",negative
"Overall, I am very happy with the results .",positive
"For me, I am unhappy with the results .",negative
"Honestly, This is exactly what I wanted .",positive
"Overall, I absolutely hate this product .",negative
"After trying it, I am disappointed with the quality .",negative
"In my opinion, I highly recommend this after trying it.",positive
"For me, I highly recommend this",positive
"In my opinion, I am very happy with the results .",positive
"Overall, The flight is scheduled for Monday #review",neutral
Everything went completely wrong after trying it.,negative
Such a horrible day .,negative
"Overall, The event starts at 6 PM .",neutral
"Honestly, This made my day so much better .",positive
"Today, This movie was extremely boring .",negative
"Right now, Everything went completely wrong in my opinion.",negative
"For me, The team did a terrible job .",negative
I am reading the news right now #twitter,neutral
"After trying it, This is exactly what I wanted after trying it.",positive
"In my opinion, The product is available in three colors .",neutral
"Today, Feeling frustrated and disappointed today .",negative
I highly recommend this .,positive
The store opens at 9 AM right now.,neutral
"Right now, I received the package this morning",neutral
"Overall, I absolutely love this product",positive
"Overall, Such a beautiful day #review",positive
"Personally, The store opens at 9 AM after trying it.",neutral
This is not what I wanted honestly.,negative
"Right now, I really disliked this experience .",negative
I really disliked this experience .,negative
"Today, I am reading the news right now honestly.",neutral
Feeling great and positive today .,positive
"Honestly, Everything worked perfectly honestly.",positive
"Overall, The team will meet next week right now.",neutral
"Personally, The team did a terrible job #review",negative
"Today, Worst purchase I have made #twitter",negative
"Honestly, The new features are brilliant in my opinion.",positive
"After trying it, This movie was extremely boring today.",negative
"Overall, I am satisfied with the results .",positive
"After trying it, The class begins at 10 AM #twitter",neutral
"After trying it, What a wonderful experience today .",positive
"Today, I am reading the news right now .",neutral
"Today, The new features are brilliant in my opinion.",positive
"Overall, The service was excellent",positive
"In my opinion, I am checking the latest information .",neutral
"For me, The website is currently available #review",neutral
"Right now, The website is currently available in my opinion.",neutral
"After trying it, Such a beautiful day",positive
"Right now, I received the package this morning .",neutral
Everything went completely wrong after trying it.,negative
"Right now, I really enjoyed this experience honestly.",positive
Such a horrible day .,negative
"Today, The team did an amazing job .",positive
"Overall, This update is awesome after trying it.",positive
"Overall, I am checking the latest information right now.",neutral
"Today, The meeting is scheduled for tomorrow",neutral
"In my opinion, The class begins at 10 AM in my opinion.",neutral
"In my opinion, The report was published today .",neutral
"Honestly, Absolutely fantastic experience .",positive
"For me, I am checking the latest information .",neutral
"Personally, I would not recommend this .",negative
"For me, This is terrible and does not work today.",negative
"Overall, Best purchase I have made in a long time right now.",positive
"After trying it, Absolutely fantastic experience honestly.",positive
"Today, This update is terrible .",negative
"Just saying, I watched the latest episode right now.",neutral
"Just saying, The report was published today .",neutral
"Just saying, This movie was fantastic .",positive
"For me, Everything worked perfectly today.",positive
"After trying it, The team did a terrible job .",negative
"In my opinion, The team did a terrible job .",negative
"Honestly, Everything went completely wrong .",negative
"Overall, This is not what I wanted after trying it.",negative
"Overall, The new features are brilliant .",positive
I received the package this morning .,neutral
"After trying it, I would not recommend this today.",negative
I really disliked this experience after trying it.,negative
"After trying it, What a wonderful experience today today.",positive
The application has been updated .,neutral
"Personally, This is amazing and works perfectly",positive
I am unhappy with the results today.,negative
"In my opinion, I really disliked this experience .",negative
"Overall, I am impressed with the quality #twitter",positive
Such a horrible day .,negative
"Just saying, I really enjoyed this experience #twitter",positive
"After trying it, This is amazing and works perfectly #twitter",positive
"Just saying, I would not recommend this .",negative
"After trying it, I really enjoyed this experience .",positive
I am satisfied with the results .,positive
"Today, The weather is cloudy today .",neutral
"Just saying, Feeling great and positive today .",positive
"For me, This is not what I wanted #review",negative
"Honestly, Feeling great and positive today .",positive
"For me, This is amazing and works perfectly today.",positive
"After trying it, This made my day so much better #review",positive
"Honestly, I am unhappy with the results in my opinion.",negative
"Honestly, I absolutely hate this product",negative
"After trying it, The class begins at 10 AM .",neutral
"For me, I absolutely love this product .",positive
"Just saying, What a wonderful experience today today.",positive
"Honestly, Best purchase I have made in a long time .",positive
"Just saying, The meeting is scheduled for tomorrow in my opinion.",neutral
"Honestly, Such a beautiful day after trying it.",positive
"In my opinion, I am very disappointed with the results after trying it.",negative
"For me, Everything went completely wrong .",negative
"Just saying, Such a horrible day .",negative
"After trying it, The package contains two items .",neutral
"Today, The flight is scheduled for Monday right now.",neutral
"Right now, The train arrived at the station .",neutral
Such a beautiful day after trying it.,positive
"In my opinion, I am satisfied with the results #review",positive
"Today, The package contains two items .",neutral
"Personally, The company released a new announcement .",neutral
"Just saying, This update is terrible #review",negative
"Honestly, Feeling great and positive today .",positive
"Overall, The website is currently available .",neutral
"For me, The website is currently available .",neutral
"For me, I watched the latest episode .",neutral
"For me, The website is currently available",neutral
"In my opinion, Such a beautiful day after trying it.",positive
"Just saying, I really disliked this experience .",negative
"Honestly, I am very disappointed with the results .",negative
"For me, The service was awful .",negative
"After trying it, Absolutely fantastic experience .",positive
"Honestly, I really disliked this experience .",negative
"After trying it, Such a beautiful day .",positive
"Just saying, I am satisfied with the results .",positive
"Honestly, This update is awesome .",positive
"Overall, The meeting is scheduled for tomorrow .",neutral
"Just saying, The report was published today .",neutral
"For me, Everything worked perfectly .",positive
"Today, This made my day so much better #twitter",positive
"In my opinion, This is terrible and does not work .",negative
"Honestly, I received the package this morning .",neutral
"Right now, The service was excellent #twitter",positive
"Honestly, I am reading the news right now in my opinion.",neutral
"Honestly, Worst purchase I have made .",negative
"In my opinion, The website is currently available .",neutral
"In my opinion, I highly recommend this in my opinion.",positive
"After trying it, The team did an amazing job #review",positive
"Overall, Feeling frustrated and disappointed today honestly.",negative
"Today, I am very happy with the results .",positive
"Honestly, The team did an amazing job .",positive
"Today, The new features are useless .",negative
"Overall, The weather is cloudy today honestly.",neutral
"Just saying, I am disappointed with the quality in my opinion.",negative
"Honestly, The results will be announced later .",neutral
"Honestly, Everything worked perfectly .",positive
The team did an amazing job .,positive
"Personally, Such a beautiful day .",positive
"After trying it, This made my day much worse .",negative
"Just saying, Absolutely awful experience today.",negative
"Just saying, The meeting is scheduled for tomorrow .",neutral
"Overall, The meeting is scheduled for tomorrow #twitter",neutral
This is amazing and works perfectly .,positive
"Right now, I am very happy with the results right now.",positive
"Right now, The application has been updated right now.",neutral
"Right now, What a wonderful experience today #twitter",positive
"Right now, Feeling frustrated and disappointed today #twitter",negative
"Just saying, I am impressed with the quality right now.",positive
"Overall, The class begins at 10 AM #twitter",neutral
"Overall, I am satisfied with the results .",positive
"After trying it, I am unhappy with the results honestly.",negative
"Honestly, This is not what I wanted .",negative
"In my opinion, Absolutely fantastic experience .",positive
"Right now, The class begins at 10 AM",neutral
"After trying it, Absolutely awful experience .",negative
"Today, Worst purchase I have made .",negative
"Honestly, What a horrible experience today after trying it.",negative
"Today, What a wonderful experience today right now.",positive
The flight is scheduled for Monday .,neutral
"Personally, I am very disappointed with the results .",negative
"Just saying, Such a beautiful day .",positive
"In my opinion, I am unhappy with the results .",negative
"For me, I highly recommend this honestly.",positive
"Right now, The new features are brilliant right now.",positive
"Just saying, The train arrived at the station today.",neutral
"After trying it, What a wonderful experience today #twitter",positive
"For me, This made my day much worse .",negative
"In my opinion, This made my day much worse #review",negative
"Overall, I absolutely hate this product #twitter",negative
"Just saying, The weather is cloudy today .",neutral
I am impressed with the quality in my opinion.,positive
"In my opinion, This update is terrible in my opinion.",negative
"Today, This made my day much worse .",negative
"For me, The website is currently available .",neutral
"Today, This update is awesome right now.",positive
"After trying it, I absolutely love this product .",positive
"Just saying, The team did an amazing job .",positive
"Overall, The team did an amazing job",positive
"Personally, This update is terrible",negative
"Overall, I am disappointed with the quality .",negative
"For me, Such a horrible day right now.",negative
"After trying it, This movie was extremely boring .",negative
"Honestly, I am reading the news right now .",neutral
"Right now, Such a horrible day .",negative
I am unhappy with the results .,negative
"After trying it, This made my day so much better .",positive
"Personally, I absolutely love this product .",positive
"Just saying, The service was awful #review",negative
"After trying it, This is exactly what I wanted right now.",positive
"After trying it, The website is currently available .",neutral
"Overall, The event starts at 6 PM .",neutral
"Just saying, Feeling great and positive today after trying it.",positive
"Personally, The application has been updated",neutral
"Right now, This is exactly what I wanted right now.",positive
"Overall, Such a beautiful day .",positive
"After trying it, Feeling frustrated and disappointed today .",negative
"Honestly, Absolutely fantastic experience after trying it.",positive
The team did a terrible job .,negative
"Just saying, This is amazing and works perfectly in my opinion.",positive
"Just saying, This is exactly what I wanted .",positive
"After trying it, This is exactly what I wanted today.",positive
"For me, Feeling great and positive today #twitter",positive
"In my opinion, What a horrible experience today #twitter",negative
"Honestly, The new features are useless right now.",negative
"Just saying, The package contains two items #twitter",neutral
"Just saying, Such a horrible day in my opinion.",negative
"For me, I am disappointed with the quality #review",negative
Feeling frustrated and disappointed today .,negative
"In my opinion, The results will be announced later .",neutral
"In my opinion, This update is terrible .",negative
"Just saying, I am impressed with the quality in my opinion.",positive
"Personally, The new features are useless .",negative
"Personally, The store opens at 9 AM .",neutral
"After trying it, Absolutely awful experience #review",negative
"After trying it, This is not what I wanted after trying it.",negative
Absolutely fantastic experience in my opinion.,positive
"After trying it, The company released a new announcement today.",neutral
"In my opinion, Such a horrible day .",negative
"Today, The team did a terrible job .",negative
"For me, Absolutely awful experience .",negative
"Right now, This update is awesome after trying it.",positive
This is terrible and does not work right now.,negative
"Overall, This made my day much worse .",negative
What a wonderful experience today .,positive
This movie was extremely boring .,negative
"Overall, The service was awful .",negative
"In my opinion, The results will be announced later after trying it.",neutral
"Just saying, The report was published today",neutral
"Just saying, I am impressed with the quality .",positive
"Today, This is amazing and works perfectly",positive
"In my opinion, Everything went completely wrong .",negative
I am very disappointed with the results .,negative
"Honestly, I really disliked this experience .",negative
"In my opinion, I watched the latest episode .",neutral
"Just saying, Feeling great and positive today #review",positive
"Personally, I highly recommend this today.",positive
"In my opinion, Feeling great and positive today today.",positive
"Just saying, Everything worked perfectly .",positive
"In my opinion, The new features are brilliant",positive
"In my opinion, I really disliked this experience",negative
"Just saying, The results will be announced later .",neutral
"In my opinion, The new features are useless honestly.",negative
"After trying it, I am very disappointed with the results #review",negative
"Just saying, This update is terrible",negative
"Right now, I am checking the latest information .",neutral
"After trying it, I am very happy with the results .",positive
"Honestly, I highly recommend this #review",positive
"For me, This is amazing and works perfectly .",positive
"For me, The train arrived at the station",neutral
The team did an amazing job .,positive
"Today, I am satisfied with the results .",positive
"Today, I am checking the latest information .",neutral
"Today, I would not recommend this in my opinion.",negative
"Overall, I am reading the news right now in my opinion.",neutral
"Just saying, Everything went completely wrong .",negative
"For me, This update is terrible today.",negative
"Right now, I am impressed with the quality today.",positive
"In my opinion, I really enjoyed this experience .",positive
"Overall, The class begins at 10 AM .",neutral
"After trying it, I am unhappy with the results .",negative
"Personally, The application has been updated .",neutral
"Honestly, I am impressed with the quality",positive
"For me, I absolutely hate this product",negative
"For me, The meeting is scheduled for tomorrow .",neutral
"Personally, I am satisfied with the results .",positive
"After trying it, The flight is scheduled for Monday #twitter",neutral
"For me, I really enjoyed this experience .",positive
"Honestly, Feeling frustrated and disappointed today",negative
"Just saying, The train arrived at the station after trying it.",neutral
The new features are useless .,negative
The website is currently available .,neutral
"Today, The new features are useless .",negative
"Honestly, The service was excellent .",positive
"Just saying, The meeting is scheduled for tomorrow .",neutral
"After trying it, I really enjoyed this experience #review",positive
"Honestly, I really enjoyed this experience today.",positive
This is exactly what I wanted .,positive
"Honestly, This made my day much worse .",negative
"Personally, I am checking the latest information today.",neutral
"Just saying, I am unhappy with the results .",negative
"Right now, This update is awesome .",positive
"Just saying, The team did a terrible job .",negative
"For me, The team will meet next week .",neutral
"After trying it, The class begins at 10 AM .",neutral
"Honestly, The product is available in three colors .",neutral
"Today, The team will meet next week .",neutral
"Overall, Best purchase I have made in a long time .",positive
"For me, The website is currently available #twitter",neutral
"For me, The train arrived at the station .",neutral
"Honestly, What a horrible experience today after trying it.",negative
"Right now, The package contains two items honestly.",neutral
"Just saying, Absolutely fantastic experience in my opinion.",positive
"For me, The new features are useless right now.",negative
"In my opinion, Absolutely awful experience honestly.",negative
"Right now, The meeting is scheduled for tomorrow .",neutral
"Right now, The store opens at 9 AM right now.",neutral
"For me, The team did a terrible job .",negative
"Personally, This update is terrible today.",negative
"For me, This is exactly what I wanted .",positive
"Right now, The train arrived at the station .",neutral
"Personally, I am reading the news right now #review",neutral
"Personally, Everything worked perfectly",positive
"In my opinion, I really disliked this experience .",negative
"Personally, The team did a terrible job right now.",negative
"Honestly, Everything went completely wrong .",negative
"Just saying, Such a horrible day honestly.",negative
"Just saying, Absolutely awful experience .",negative
"Today, Everything worked perfectly #review",positive
"Today, I really enjoyed this experience in my opinion.",positive
"For me, The product is available in three colors .",neutral
"After trying it, The service was awful .",negative
"After trying it, The package contains two items #twitter",neutral
"Today, This is amazing and works perfectly #review",positive
"Just saying, This made my day so much better .",positive
"In my opinion, Everything worked perfectly #review",positive
"After trying it, The meeting is scheduled for tomorrow honestly.",neutral
"Honestly, This is not what I wanted .",negative
"Today, Worst purchase I have made in my opinion.",negative
"In my opinion, This made my day so much better today.",positive
"For me, Absolutely fantastic experience .",positive
"Just saying, This made my day so much better #twitter",positive
"Just saying, What a horrible experience today",negative
The team did a terrible job honestly.,negative
Such a horrible day today.,negative
"After trying it, This movie was extremely boring .",negative
The new features are brilliant .,positive
"Honestly, The event starts at 6 PM .",neutral
"Personally, I am very happy with the results .",positive
"In my opinion, Feeling great and positive today today.",positive
"For me, The new features are useless #twitter",negative
"Overall, I highly recommend this today.",positive
"Today, I am checking the latest information .",neutral
"After trying it, The weather is cloudy today right now.",neutral
The class begins at 10 AM,neutral
This movie was extremely boring .,negative
"Right now, The event starts at 6 PM .",neutral
"Today, I watched the latest episode .",neutral
"Just saying, The package contains two items after trying it.",neutral
"In my opinion, I absolutely hate this product today.",negative
"After trying it, Feeling great and positive today right now.",positive
"Today, I would not recommend this .",negative
"Just saying, This is terrible and does not work #twitter",negative
"Overall, I am disappointed with the quality in my opinion.",negative
"Personally, I received the package this morning #twitter",neutral
"Personally, The application has been updated .",neutral
"Honestly, The weather is cloudy today honestly.",neutral
"Today, The train arrived at the station after trying it.",neutral
"Right now, I would not recommend this #twitter",negative
"After trying it, Everything worked perfectly .",positive
"Just saying, What a horrible experience today .",negative
"Overall, Such a beautiful day today.",positive
"In my opinion, The team did a terrible job",negative
"Just saying, The company released a new announcement honestly.",neutral
"In my opinion, This is not what I wanted #review",negative
"In my opinion, I am disappointed with the quality #review",negative
"After trying it, What a horrible experience today",negative
I am very happy with the results #review,positive
"In my opinion, This made my day much worse today.",negative
"For me, The team did a terrible job .",negative
"In my opinion, I really enjoyed this experience #review",positive
"Personally, I watched the latest episode .",neutral
"Today, What a wonderful experience today",positive
"Overall, I absolutely hate this product .",negative
"In my opinion, This movie was extremely boring .",negative
Absolutely awful experience .,negative
"Right now, I absolutely hate this product in my opinion.",negative
"Just saying, Worst purchase I have made honestly.",negative
"Honestly, The team did an amazing job .",positive
"For me, I am checking the latest information honestly.",neutral
"Overall, Feeling great and positive today #twitter",positive
"Right now, Feeling great and positive today right now.",positive
"Honestly, The report was published today .",neutral
"After trying it, Everything worked perfectly after trying it.",positive
"Just saying, Everything worked perfectly .",positive
"Just saying, The team did a terrible job right now.",negative
"Personally, The application has been updated .",neutral
"After trying it, I am disappointed with the quality",negative
"Personally, This is amazing and works perfectly .",positive
"Honestly, I absolutely hate this product honestly.",negative
I am disappointed with the quality honestly.,negative
"In my opinion, Feeling frustrated and disappointed today in my opinion.",negative
"Personally, I am very happy with the results .",positive
"In my opinion, I received the package this morning honestly.",neutral
"Personally, The weather is cloudy today .",neutral
The temperature is around 25 degrees after trying it.,neutral
"Right now, I absolutely love this product .",positive
"After trying it, This movie was extremely boring .",negative
"Honestly, Best purchase I have made in a long time #review",positive
"Today, The new features are useless #twitter",negative
"For me, I am very disappointed with the results",negative
"Personally, The new features are useless .",negative
"Right now, I am very happy with the results right now.",positive
This update is awesome #review,positive
I am very happy with the results after trying it.,positive
This made my day so much better #review,positive
The new features are useless right now.,negative
"Right now, I am unhappy with the results honestly.",negative
The temperature is around 25 degrees today.,neutral
"Overall, Everything worked perfectly .",positive
"Right now, I am satisfied with the results right now.",positive
"Honestly, I absolutely love this product .",positive
"Personally, This movie was extremely boring #review",negative
"Personally, What a wonderful experience today .",positive
"For me, I am impressed with the quality .",positive
"After trying it, What a wonderful experience today .",positive
"Just saying, The weather is cloudy today",neutral
"Just saying, The team will meet next week #twitter",neutral
"In my opinion, The weather is cloudy today .",neutral
"Right now, The service was awful .",negative
"After trying it, The weather is cloudy today",neutral
"Honestly, I highly recommend this",positive
"For me, This is exactly what I wanted honestly.",positive
"In my opinion, Best purchase I have made in a long time right now.",positive
"Just saying, This update is awesome",positive
The train arrived at the station .,neutral
"In my opinion, This is amazing and works perfectly",positive
The package contains two items,neutral
"Right now, The train arrived at the station .",neutral
"Just saying, The application has been updated .",neutral
"Right now, The new features are useless after trying it.",negative
"In my opinion, This is amazing and works perfectly .",positive
"Personally, I really enjoyed this experience",positive
I received the package this morning .,neutral
"Honestly, I absolutely hate this product .",negative
"Right now, Best purchase I have made in a long time in my opinion.",positive
"After trying it, The new features are useless .",negative
The company released a new announcement .,neutral
"Today, The class begins at 10 AM .",neutral
"Honestly, I really enjoyed this experience honestly.",positive
"Overall, The report was published today #twitter",neutral
"After trying it, The meeting is scheduled for tomorrow .",neutral
"Just saying, This update is terrible right now.",negative
"Personally, I am checking the latest information #twitter",neutral
"Just saying, The results will be announced later after trying it.",neutral
"For me, This movie was extremely boring .",negative
"Honestly, The team did a terrible job .",negative
I really disliked this experience .,negative
"For me, The weather is cloudy today .",neutral
"Right now, This is terrible and does not work .",negative
"Right now, Everything worked perfectly .",positive
"Right now, This made my day so much better .",positive
"Today, Feeling frustrated and disappointed today #review",negative
"After trying it, Such a beautiful day .",positive
"In my opinion, I am unhappy with the results right now.",negative
"Right now, The package contains two items .",neutral
"After trying it, This made my day much worse .",negative
"After trying it, I watched the latest episode #review",neutral
"In my opinion, Everything went completely wrong today.",negative
"After trying it, This movie was fantastic .",positive
"Just saying, I absolutely hate this product honestly.",negative
"Personally, I received the package this morning today.",neutral
"Today, Such a horrible day #review",negative
"Honestly, The team did an amazing job #twitter",positive
I absolutely love this product after trying it.,positive
"Overall, Absolutely awful experience",negative
"Right now, The service was awful .",negative
"Today, The service was excellent .",positive
"Just saying, I am satisfied with the results #twitter",positive
"Just saying, I would not recommend this",negative
"Honestly, This is amazing and works perfectly .",positive
"Honestly, I really disliked this experience .",negative
"Today, The team did an amazing job",positive
"Honestly, I am very disappointed with the results #review",negative
"Personally, I would not recommend this #twitter",negative
"Personally, I watched the latest episode right now.",neutral
"Right now, I am checking the latest information #twitter",neutral
"Just saying, The service was excellent .",positive
"Honestly, The flight is scheduled for Monday honestly.",neutral
"Personally, What a wonderful experience today .",positive
"For me, The team will meet next week",neutral
"Today, This movie was fantastic today.",positive
"After trying it, The website is currently available .",neutral
"In my opinion, I would not recommend this honestly.",negative
"Personally, The team will meet next week",neutral
"Personally, The team did a terrible job #twitter",negative
"Personally, The new features are useless .",negative
"After trying it, Everything went completely wrong in my opinion.",negative
"Right now, Feeling great and positive today today.",positive
"Right now, I am satisfied with the results .",positive
"For me, The website is currently available",neutral
"In my opinion, The team will meet next week .",neutral
"Overall, The service was excellent honestly.",positive
"Right now, The package contains two items after trying it.",neutral
"Honestly, This update is terrible .",negative
"Overall, The team did a terrible job",negative
"Today, The website is currently available right now.",neutral
"Right now, The product is available in three colors #twitter",neutral
"Just saying, The results will be announced later today.",neutral
"After trying it, The company released a new announcement",neutral
"Honestly, Everything went completely wrong .",negative
"After trying it, The new features are useless right now.",negative
"Personally, The class begins at 10 AM .",neutral
This update is terrible .,negative
"After trying it, This update is terrible",negative
"Personally, This is not what I wanted .",negative
"For me, I highly recommend this in my opinion.",positive
"Personally, The team did an amazing job after trying it.",positive
The service was awful #twitter,negative
"Overall, I really enjoyed this experience .",positive
"Overall, The team will meet next week .",neutral
"Honestly, I am impressed with the quality today.",positive
"Right now, The event starts at 6 PM after trying it.",neutral
"Honestly, I am very happy with the results .",positive
"Right now, Best purchase I have made in a long time honestly.",positive
"Just saying, The class begins at 10 AM .",neutral
The service was awful #twitter,negative
"Right now, This movie was extremely boring #review",negative
"Right now, I really disliked this experience #review",negative
"Overall, I absolutely love this product today.",positive
The package contains two items in my opinion.,neutral
"Right now, This is not what I wanted",negative
I absolutely love this product .,positive
"Personally, Everything worked perfectly #review",positive
"After trying it, The service was awful",negative
"Honestly, The flight is scheduled for Monday .",neutral
"In my opinion, The team did a terrible job .",negative
"For me, This made my day so much better .",positive
This is terrible and does not work .,negative
"Just saying, This made my day so much better #review",positive
"Just saying, The train arrived at the station right now.",neutral
"Just saying, This is not what I wanted #review",negative
"For me, The train arrived at the station .",neutral
"Honestly, Feeling frustrated and disappointed today .",negative
"Personally, The team did a terrible job .",negative
"After trying it, I am reading the news right now today.",neutral
"Overall, This update is awesome in my opinion.",positive
"In my opinion, Everything worked perfectly #twitter",positive
"Personally, I highly recommend this right now.",positive
"Honestly, The package contains two items .",neutral
"Right now, Feeling frustrated and disappointed today",negative
"After trying it, Absolutely awful experience .",negative
"Honestly, This is exactly what I wanted .",positive
"Personally, The class begins at 10 AM #twitter",neutral
"Overall, I really enjoyed this experience honestly.",positive
"After trying it, What a wonderful experience today #review",positive
"Overall, This is amazing and works perfectly .",positive
This movie was fantastic .,positive
"Personally, This movie was extremely boring .",negative
"Honestly, The new features are brilliant .",positive
"In my opinion, The package contains two items #twitter",neutral
"For me, The service was awful #twitter",negative
"Honestly, I absolutely love this product right now.",positive
"Today, The service was awful right now.",negative
"In my opinion, The product is available in three colors",neutral
"Personally, I am very happy with the results right now.",positive
"Personally, Everything worked perfectly honestly.",positive
"In my opinion, What a wonderful experience today .",positive
"Overall, Absolutely awful experience right now.",negative
"In my opinion, The new features are brilliant",positive
"After trying it, This made my day much worse .",negative
"For me, The weather is cloudy today .",neutral
Everything went completely wrong .,negative
"Today, I am satisfied with the results after trying it.",positive
"Right now, The new features are useless after trying it.",negative
"For me, This is amazing and works perfectly honestly.",positive
"Today, Such a beautiful day #twitter",positive
This is terrible and does not work today.,negative
"Overall, The temperature is around 25 degrees .",neutral
"Honestly, The event starts at 6 PM .",neutral
"Right now, I am impressed with the quality",positive
"Personally, This is not what I wanted .",negative
"Just saying, Everything went completely wrong #twitter",negative
"Personally, This is terrible and does not work today.",negative
"Personally, I am unhappy with the results #twitter",negative
I am reading the news right now .,neutral
"Right now, The train arrived at the station .",neutral
"Honestly, The service was awful honestly.",negative
"Just saying, The new features are useless .",negative
"Overall, The train arrived at the station today.",neutral
"Honestly, This is exactly what I wanted #review",positive
"For me, I would not recommend this .",negative
"Overall, The application has been updated in my opinion.",neutral
"Today, This update is terrible .",negative
"After trying it, The package contains two items .",neutral
"Personally, I received the package this morning",neutral
"Right now, I am checking the latest information .",neutral
"After trying it, Such a beautiful day .",positive
"Just saying, The temperature is around 25 degrees .",neutral
"Today, This update is terrible .",negative
"For me, Absolutely fantastic experience",positive
"Personally, I really enjoyed this experience after trying it.",positive
"Overall, The results will be announced later honestly.",neutral
"Overall, I am very disappointed with the results after trying it.",negative
"After trying it, The new features are brilliant right now.",positive
"After trying it, I am reading the news right now",neutral
The results will be announced later .,neutral
"In my opinion, I am reading the news right now .",neutral
"Today, I am very happy with the results #review",positive
"Overall, I would not recommend this .",negative
"Personally, The new features are useless #twitter",negative
"Today, Such a beautiful day .",positive
"Overall, I received the package this morning .",neutral
"Personally, I watched the latest episode .",neutral
"In my opinion, The service was excellent .",positive
"Right now, The service was excellent #review",positive
"Personally, The team did a terrible job .",negative
"Right now, I am very disappointed with the results .",negative
"Personally, I am impressed with the quality .",positive
"Right now, The class begins at 10 AM #review",neutral
"For me, I received the package this morning .",neutral
Such a beautiful day after trying it.,positive
"Just saying, I absolutely hate this product in my opinion.",negative
"Personally, The class begins at 10 AM right now.",neutral
"Right now, This is exactly what I wanted honestly.",positive
"Honestly, Everything worked perfectly .",positive
"In my opinion, This made my day much worse #review",negative
"Just saying, Such a beautiful day .",positive
The new features are brilliant,positive
"After trying it, I really disliked this experience .",negative
"Just saying, I am disappointed with the quality right now.",negative
"After trying it, I really enjoyed this experience .",positive
"For me, The team did a terrible job .",negative
"In my opinion, Feeling great and positive today .",positive
"After trying it, The train arrived at the station .",neutral
"After trying it, I highly recommend this #review",positive
"Today, What a horrible experience today .",negative
"Just saying, The temperature is around 25 degrees .",neutral
"Today, The meeting is scheduled for tomorrow #review",neutral
"Just saying, I absolutely hate this product .",negative
"Right now, The class begins at 10 AM .",neutral
"Right now, This made my day so much better honestly.",positive
"Overall, Everything went completely wrong .",negative
"Overall, I am disappointed with the quality today.",negative
"Overall, Absolutely awful experience",negative
"In my opinion, This is terrible and does not work .",negative
